帧号,球员ID,画面X,画面Y,雷达X,雷达Y,真实X(米),真实Y(米),队伍
14,17,926.06,330.65,4863.38,2440.66,46.95,23.67,0
14,13,1432.31,409.45,6821.95,3614.18,100.79,35.05,1
14,16,1211.94,515.16,5909.46,4682.9,75.71,45.41,1
14,18,1452.2,479.04,6749.4,4388.17,98.79,42.55,1
14,19,1491.69,668.15,6571.51,5865.59,93.9,56.87,1
14,11,1175.38,252.94,5988.86,1009.35,77.89,9.8,1
14,20,924.55,233.59,4729.51,568.88,43.27,5.53,0
14,21,1394.17,317.49,6894.02,2273.88,102.77,22.05,1
14,22,964.32,521.33,5132.6,4690.84,54.35,45.48,1
14,6,1788.96,894.33,6975.23,7013.87,105.0,68.0,3
14,23,627.71,209.86,3155.05,-1.24,0.0,0.0,3
15,1,393.87,659.21,3731.74,5596.09,15.84,54.26,0
15,3,860.68,419.39,4713.79,3642.05,42.83,35.32,0
15,2,933.95,648.32,5099.87,5631.32,53.44,54.6,0
15,9,639.53,341.5,3733.26,2576.59,15.88,24.99,0
15,4,882.77,488.18,4856.06,4373.95,46.74,42.41,0
15,5,606.97,468.89,3943.16,4136.99,21.65,40.12,0
15,7,617.95,395.37,3804.65,3313.96,17.84,32.14,0
15,8,965.03,429.61,5090.97,3776.93,53.2,36.63,0
15,10,943.4,351.95,4955.47,2768.32,49.47,26.85,1
15,12,768.07,326.0,4206.69,2349.89,28.89,22.8,0
15,14,1094.36,347.19,5564.61,2716.19,66.22,26.35,1
15,17,926.06,330.65,4864.41,2440.81,46.97,23.68,0
15,15,1193.42,421.22,5911.51,3717.2,75.75,36.05,1
15,13,1432.31,409.44,6823.11,3614.55,100.81,35.05,1
15,16,1211.94,515.17,5910.28,4683.72,75.72,45.41,1
15,18,1452.2,479.05,6750.33,4388.89,98.81,42.56,1
15,19,1491.71,668.11,6572.22,5865.95,93.91,56.87,1
15,11,1175.38,252.94,5990.46,1009.16,77.92,9.8,1
15,20,924.55,233.59,4730.76,568.27,43.3,5.53,0
15,21,1394.17,317.49,6895.51,2274.19,102.8,22.06,1
15,22,964.31,521.32,5133.33,4691.53,54.36,45.49,1
15,6,1788.97,894.33,6975.54,7014.23,105.0,68.0,3
15,23,627.71,209.86,3155.54,-2.43,0.0,0.0,3
16,1,393.87,659.22,3731.81,5596.01,15.83,54.26,0
16,3,860.68,419.39,4714.18,3641.8,42.83,35.32,0
16,2,933.94,648.32,5100.23,5631.25,53.44,54.6,0
16,9,639.53,341.5,3733.53,2576.28,15.88,24.99,0
16,4,882.77,488.18,4856.44,4373.74,46.74,42.41,0
16,5,606.96,468.89,3943.36,4136.8,21.64,40.12,0
16,7,617.95,395.37,3804.88,3313.69,17.84,32.14,0
16,8,965.03,429.61,5091.43,3776.69,53.2,36.63,0
16,10,943.4,351.95,4955.95,2768.02,49.47,26.85,1
16,12,768.07,326.0,4207.06,2349.58,28.89,22.8,0
16,14,1094.36,347.19,5565.2,2715.89,66.22,26.35,1
16,15,1193.36,421.22,5911.92,3716.94,75.75,36.05,1
16,17,926.06,330.65,4864.89,2440.51,46.97,23.68,0
16,13,1432.31,409.44,6823.89,3614.29,100.81,35.05,1
16,16,1211.94,515.17,5910.86,4683.49,75.72,45.41,1
16,18,1452.2,479.05,6751.09,4388.65,98.81,42.56,1
16,19,1491.72,668.12,6572.91,5865.89,93.91,56.87,1
16,11,1175.38,252.94,5991.19,1008.85,77.93,9.8,1
16,20,924.55,233.59,4731.31,567.95,43.3,5.53,0
16,21,1394.17,317.49,6896.34,2273.88,102.8,22.06,1
16,22,964.31,521.32,5133.74,4691.36,54.36,45.49,1
16,6,1788.97,894.33,6976.26,7014.25,105.0,68.0,3
16,23,627.71,209.86,3155.87,-2.76,0.0,0.0,3
17,1,393.87,659.21,3732.53,5596.63,15.82,54.27,0
17,3,860.68,419.39,4715.06,3642.25,42.84,35.33,0
17,2,933.95,648.32,5100.75,5631.53,53.44,54.6,0
17,9,639.53,341.5,3734.58,2576.74,15.88,25.0,0
17,4,882.77,488.19,4857.19,4374.19,46.74,42.42,0
17,5,606.97,468.89,3944.25,4137.43,21.64,40.13,0
17,7,617.95,395.37,3805.85,3314.24,17.84,32.15,0
17,8,965.02,429.61,5092.22,3777.09,53.21,36.63,0
